id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2871301,Review Article,Shakespeare Quarterly,1994,,article,jstor,1994-04-01,1,45,http://www.jstor.org/stable/2871301,Robert Y. Turner,Folger Shakespeare Library,eng,117,120,,2681,4,unigram; bigram; trigram
http://www.jstor.org/stable/2867318,Review Article,Shakespeare Quarterly,1960,,article,jstor,1960-07-01,3,11,http://www.jstor.org/stable/2867318,G. W. O'Brien,Folger Shakespeare Library,eng,381,381,,189,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867199,Front Matter,Shakespeare Quarterly,1960,,article,jstor,1960-04-01,2,11,http://www.jstor.org/stable/2867199,,Folger Shakespeare Library,eng,121,122,,380,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869172,"Finding Shakespeare's ""Lost Years""",Shakespeare Quarterly,1978,,article,jstor,1978-01-01,1,29,http://www.jstor.org/stable/2869172,Robert E. Burkhart,Folger Shakespeare Library,eng,77,79,,2174,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868956,Editions and Translations; Selections and Adaptations,Shakespeare Quarterly,1974,,article,jstor,1974-10-01,4,25,http://www.jstor.org/stable/2868956,Bruce Nesbitt; Thomas F. Grieve,Folger Shakespeare Library,eng,446,450,,2099,5,unigram; bigram; trigram
http://www.jstor.org/stable/2870685,"Shakespeare in San Diego, 1985",Shakespeare Quarterly,1986,,article,jstor,1986-12-01,4,37,http://www.jstor.org/stable/2870685,Michael Flachmann,Folger Shakespeare Library,eng,503,506,,2335,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870195,"""Enter a Sheriffe"": Shakespeare's King John and The Troublesome Raigne",Shakespeare Quarterly,1986,,article,jstor,1986-04-01,1,37,http://www.jstor.org/stable/2870195,Sidney Thomas,Folger Shakespeare Library,eng,98,100,,1218,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867564,San Diego National Shakespeare Festival,Shakespeare Quarterly,1957,,article,jstor,1957-10-01,4,8,http://www.jstor.org/stable/2867564,Charles Frederick Johnson,Folger Shakespeare Library,eng,531,534,,1959,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866941,Review Article,Shakespeare Quarterly,1959,,article,jstor,1959-04-01,2,10,http://www.jstor.org/stable/2866941,Joseph F. Kennedy,Folger Shakespeare Library,eng,241,241,,391,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867646,Time Allotted for an Elizabethan Performance,Shakespeare Quarterly,1967,,article,jstor,1967-10-01,4,18,http://www.jstor.org/stable/2867646,David Klein,Folger Shakespeare Library,eng,434,438,,2157,5,unigram; bigram; trigram
http://www.jstor.org/stable/2869055,Volume Information,Shakespeare Quarterly,1976,,article,jstor,1976-01-01,1,27,http://www.jstor.org/stable/2869055,,Folger Shakespeare Library,eng,,,,817,4,unigram; bigram; trigram
http://www.jstor.org/stable/2868257,[Illustration]: The Right Honovrable Philip,Shakespeare Quarterly,1965,,article,jstor,1965-04-01,2,16,http://www.jstor.org/stable/2868257,,Folger Shakespeare Library,eng,144,144,,353,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867767,[Illustration]: The Engraved Frontispiece to Pierre Perrin's Ariadne,Shakespeare Quarterly,1963,,article,jstor,1963-04-01,2,14,http://www.jstor.org/stable/2867767,,Folger Shakespeare Library,eng,102,102,,75,1,unigram; bigram; trigram
http://www.jstor.org/stable/2871010,Review Article,Shakespeare Quarterly,1993,,article,jstor,1993-12-01,4,44,http://www.jstor.org/stable/2871010,Marianne Novy,Folger Shakespeare Library,eng,497,499,,1679,3,unigram; bigram; trigram
http://www.jstor.org/stable/3648664,Back Matter,Shakespeare Quarterly,2001,,article,jstor,2001-04-01,1,52,http://www.jstor.org/stable/3648664,,Folger Shakespeare Library,eng,174,176,,6905,16,unigram; bigram; trigram
http://www.jstor.org/stable/2871104,The Two Noble Kinsmen in 1993-94,Shakespeare Quarterly,1996,,article,jstor,1996-07-01,2,47,http://www.jstor.org/stable/2871104,Lois Potter,Folger Shakespeare Library,eng,197,203,,4683,7,unigram; bigram; trigram
http://www.jstor.org/stable/2869723,An Important but Imperfect Study of the Lear Texts,Shakespeare Quarterly,1985,,article,jstor,1985-10-01,3,36,http://www.jstor.org/stable/2869723,Paul Werstine,Folger Shakespeare Library,eng,368,370,,1730,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866856,[Illustration]: Westminister as seen from the river. From the engraving by Wenceslaus Hollar (1647).,Shakespeare Quarterly,1959,,article,jstor,1959-07-01,3,10,http://www.jstor.org/stable/2866856,,Folger Shakespeare Library,eng,366,366,,72,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870421,Front Matter,Shakespeare Quarterly,1987,,article,jstor,1987-12-01,4,38,http://www.jstor.org/stable/2870421,,Folger Shakespeare Library,eng,i,ii,,867,4,unigram; bigram; trigram
http://www.jstor.org/stable/2871114,Review Article,Shakespeare Quarterly,1996,,article,jstor,1996-07-01,2,47,http://www.jstor.org/stable/2871114,Susan Baker,Folger Shakespeare Library,eng,223,226,,1950,4,unigram; bigram; trigram
http://www.jstor.org/stable/2869614,Review Article,Shakespeare Quarterly,1975,,article,jstor,1975-07-01,3,26,http://www.jstor.org/stable/2869614,J. R. De J. Jackson,Folger Shakespeare Library,eng,303,305,,858,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869355,"Productions, Stage History",Shakespeare Quarterly,1979,,article,jstor,1979-10-01,4,30,http://www.jstor.org/stable/2869355,Harrison T. Meserole; John B. Smith,Folger Shakespeare Library,eng,485,494,,7383,10,unigram; bigram; trigram
http://www.jstor.org/stable/2902260,"Shakespeare, the Public, and Public Education",Shakespeare Quarterly,1998,,article,jstor,1998-10-01,3,49,http://www.jstor.org/stable/2902260,Karen Cunningham,Folger Shakespeare Library,eng,293,298,,4226,6,unigram; bigram; trigram
http://www.jstor.org/stable/2867172,Front Matter,Shakespeare Quarterly,1958,,article,jstor,1958-01-01,1,9,http://www.jstor.org/stable/2867172,,Folger Shakespeare Library,eng,,,,14,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866361,"Consolidation in Stratford, Ontario",Shakespeare Quarterly,1956,,article,jstor,1956-10-01,4,7,http://www.jstor.org/stable/2866361,Arnold Edinborough,Folger Shakespeare Library,eng,403,406,,1999,4,unigram; bigram; trigram
http://www.jstor.org/stable/2871399,"""You Speak a Language that I Understand Not"": The Rhetoric of Animation in The Winter's Tale",Shakespeare Quarterly,1997,,article,jstor,1997-04-01,1,48,http://www.jstor.org/stable/2871399,Lynn Enterline,Folger Shakespeare Library,eng,17,44,,16648,28,unigram; bigram; trigram
http://www.jstor.org/stable/2868604,[Illustration]: The Tempest,Shakespeare Quarterly,1973,,article,jstor,1973-10-01,4,24,http://www.jstor.org/stable/2868604,,Folger Shakespeare Library,eng,,,,39,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867626,Volume Information,Shakespeare Quarterly,1967,,article,jstor,1967-10-01,4,18,http://www.jstor.org/stable/2867626,,Folger Shakespeare Library,eng,i,xvii,,6716,16,unigram; bigram; trigram
http://www.jstor.org/stable/2870220,"The ""Strumpet's Fool"" in Antony and Cleopatra",Shakespeare Quarterly,1983,,article,jstor,1983-04-01,1,34,http://www.jstor.org/stable/2870220,Gordon P. Jones,Folger Shakespeare Library,eng,62,68,,3382,7,unigram; bigram; trigram
http://www.jstor.org/stable/2902201,Review Article,Shakespeare Quarterly,1999,,article,jstor,1999-07-01,2,50,http://www.jstor.org/stable/2902201,Rebecca W. Bushnell,Folger Shakespeare Library,eng,239,241,,1076,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869492,Back Matter,Shakespeare Quarterly,1979,,article,jstor,1979-07-01,3,30,http://www.jstor.org/stable/2869492,,Folger Shakespeare Library,eng,,,,448,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868000,"[Illustration]: Scene from The Taming of the Shrew, Stratford Shakespearean Festival, Ontario, Canada",Shakespeare Quarterly,1962,,article,jstor,1962-10-01,4,13,http://www.jstor.org/stable/2868000,,Folger Shakespeare Library,eng,,,,38,1,unigram; bigram; trigram
http://www.jstor.org/stable/2871088,[Q],Shakespeare Quarterly,1964,,article,jstor,1964-01-01,,15,http://www.jstor.org/stable/2871088,,Folger Shakespeare Library,eng,192,193,,1056,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869166,The Wooing of Lady Anne: A Psychological Inquiry,Shakespeare Quarterly,1978,,article,jstor,1978-01-01,1,29,http://www.jstor.org/stable/2869166,Donald R. Shupe,Folger Shakespeare Library,eng,28,36,,4201,9,unigram; bigram; trigram
http://www.jstor.org/stable/2868365,Review Article,Shakespeare Quarterly,1973,,article,jstor,1973-07-01,3,24,http://www.jstor.org/stable/2868365,Bernard Spivack,Folger Shakespeare Library,eng,342,343,,977,2,unigram; bigram; trigram
http://www.jstor.org/stable/40210318,The Anachronistic Shrews,Shakespeare Quarterly,2009,,article,jstor,2009-04-01,1,60,http://www.jstor.org/stable/40210318,James J. Marino,Folger Shakespeare Library,eng,25,46,,10514,22,unigram; bigram; trigram
http://www.jstor.org/stable/2869358,Play Groups,Shakespeare Quarterly,1979,,article,jstor,1979-10-01,4,30,http://www.jstor.org/stable/2869358,Harrison T. Meserole; John B. Smith,Folger Shakespeare Library,eng,519,526,,5498,8,unigram; bigram; trigram
http://www.jstor.org/stable/2868591,Back Matter,Shakespeare Quarterly,1972,,article,jstor,1972-04-01,2,23,http://www.jstor.org/stable/2868591,,Folger Shakespeare Library,eng,230,230,,469,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870183,"Stage, World, And Renaissance Instability",Shakespeare Quarterly,1984,,article,jstor,1984-12-01,4,35,http://www.jstor.org/stable/2870183,Jon A. Quitsland,Folger Shakespeare Library,eng,502,505,,2431,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866934,Review Article,Shakespeare Quarterly,1959,,article,jstor,1959-04-01,2,10,http://www.jstor.org/stable/2866934,T. R. Henn,Folger Shakespeare Library,eng,231,234,,2294,4,unigram; bigram; trigram
http://www.jstor.org/stable/3648709,Review Article,Shakespeare Quarterly,2001,,article,jstor,2001-12-01,4,52,http://www.jstor.org/stable/3648709,Skiles Howard,Folger Shakespeare Library,eng,522,524,,1102,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868108,Shakespeare in the Rockies: VII,Shakespeare Quarterly,1964,,article,jstor,1964-10-01,4,15,http://www.jstor.org/stable/2868108,Robert L. Perkin,Folger Shakespeare Library,eng,427,431,,2457,5,unigram; bigram; trigram
http://www.jstor.org/stable/2868253,Back Matter,Shakespeare Quarterly,1966,,article,jstor,1966-04-01,2,17,http://www.jstor.org/stable/2868253,,Folger Shakespeare Library,eng,191,191,,268,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870397,From the Editor,Shakespeare Quarterly,1987,,article,jstor,1987-04-01,1,38,http://www.jstor.org/stable/2870397,,Folger Shakespeare Library,eng,iii,iv,,786,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869185,Shakespeare as Feminist,Shakespeare Quarterly,1978,,article,jstor,1978-01-01,1,29,http://www.jstor.org/stable/2869185,Janis Butler Holm,Folger Shakespeare Library,eng,110,112,,1250,3,unigram; bigram; trigram
http://www.jstor.org/stable/44990249,Front Matter,Shakespeare Quarterly,1990,,article,jstor,1990-01-01,5,41,http://www.jstor.org/stable/44990249,,Oxford University Press,eng,,,,653,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870169,Three Productions of Shakespeare in Spain,Shakespeare Quarterly,1984,,article,jstor,1984-12-01,4,35,http://www.jstor.org/stable/2870169,M. A. Conejero,Folger Shakespeare Library,eng,468,470,,1570,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868206,Front Matter,Shakespeare Quarterly,1968,,article,jstor,1968-04-01,2,19,http://www.jstor.org/stable/2868206,,Folger Shakespeare Library,eng,105,106,,554,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868962,Selected Reprints,Shakespeare Quarterly,1974,,article,jstor,1974-10-01,4,25,http://www.jstor.org/stable/2868962,Bruce Nesbitt; Thomas F. Grieve,Folger Shakespeare Library,eng,519,524,,2313,6,unigram; bigram; trigram
http://www.jstor.org/stable/2871085,[N],Shakespeare Quarterly,1964,,article,jstor,1964-01-01,,15,http://www.jstor.org/stable/2871085,,Folger Shakespeare Library,eng,164,169,,3242,6,unigram; bigram; trigram
http://www.jstor.org/stable/2867620,Review Article,Shakespeare Quarterly,1966,,article,jstor,1966-01-01,1,17,http://www.jstor.org/stable/2867620,Stanley Wells,Folger Shakespeare Library,eng,97,98,,546,2,unigram; bigram; trigram
http://www.jstor.org/stable/2902240,Review Article,Shakespeare Quarterly,1998,,article,jstor,1998-12-01,4,49,http://www.jstor.org/stable/2902240,Anne Lancashire,Folger Shakespeare Library,eng,434,435,,1104,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870050,Shakespeare in Seattle,Shakespeare Quarterly,1981,,article,jstor,1981-07-01,2,32,http://www.jstor.org/stable/2870050,Charles Frey,Folger Shakespeare Library,eng,274,277,,2541,4,unigram; bigram; trigram
http://www.jstor.org/stable/40210292,Review Article,Shakespeare Quarterly,2008,,article,jstor,2008-10-01,3,59,http://www.jstor.org/stable/40210292,Christa Jansohn,Folger Shakespeare Library,eng,359,360,,781,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867866,The Devil Can Cite Scripture,Shakespeare Quarterly,1964,,article,jstor,1964-04-01,2,15,http://www.jstor.org/stable/2867866,Ernest A. Strathmann,Folger Shakespeare Library,eng,17,23,,3276,7,unigram; bigram; trigram
http://www.jstor.org/stable/2870335,"Shakespeare's Henry VI Trilogy and Elizabethan ""Romance"" Histories: The Origins of a Genre",Shakespeare Quarterly,1982,,article,jstor,1982-04-01,1,33,http://www.jstor.org/stable/2870335,Paul Dean,Folger Shakespeare Library,eng,34,48,,8775,15,unigram; bigram; trigram
http://www.jstor.org/stable/2866614,"[Illustration: Scenes from in Works of Terence (Strassburg, 1496)]",Shakespeare Quarterly,1955,,article,jstor,1955-07-01,3,6,http://www.jstor.org/stable/2866614,,Folger Shakespeare Library,eng,274,274,,36,1,unigram; bigram; trigram
http://www.jstor.org/stable/24778496,Review Article,Shakespeare Quarterly,2013,,article,jstor,2013-12-01,4,64,http://www.jstor.org/stable/24778496,Randall Martin,Folger Shakespeare Library,eng,475,478,,1307,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866679,"""My Name is Pistol Call'd""",Shakespeare Quarterly,1950,,article,jstor,1950-04-01,2,1,http://www.jstor.org/stable/2866679,Paul A. Jorgensen,Folger Shakespeare Library,eng,73,75,,1103,3,unigram; bigram; trigram
http://www.jstor.org/stable/2902383,Individual Works,Shakespeare Quarterly,1999,,article,jstor,1999-01-01,5,50,http://www.jstor.org/stable/2902383,,Folger Shakespeare Library,eng,643,831,,159455,189,unigram; bigram; trigram
http://www.jstor.org/stable/2868219,Review Article,Shakespeare Quarterly,1968,,article,jstor,1968-04-01,2,19,http://www.jstor.org/stable/2868219,Josephine Waters Bennett,Folger Shakespeare Library,eng,177,178,,631,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870137,Shakespeare in Austria,Shakespeare Quarterly,1982,,article,jstor,1982-12-01,4,33,http://www.jstor.org/stable/2870137,Wolfgang Riehle,Folger Shakespeare Library,eng,506,508,,1150,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867584,Celebrations and Tributes,Shakespeare Quarterly,1965,,article,jstor,1965-07-01,3,16,http://www.jstor.org/stable/2867584,Robert W. Dent,Folger Shakespeare Library,eng,32,45,,6188,14,unigram; bigram; trigram
http://www.jstor.org/stable/2867978,"Annuals, Bibliographies, Surveys, and Festschriften",Shakespeare Quarterly,1968,,article,jstor,1968-07-01,3,19,http://www.jstor.org/stable/2867978,Rudolph E. Habenicht,Folger Shakespeare Library,eng,217,219,,1079,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868916,The Colorado Shakespeare Festival 1971,Shakespeare Quarterly,1971,,article,jstor,1971-10-01,4,22,http://www.jstor.org/stable/2868916,J. H. Crouch,Folger Shakespeare Library,eng,381,384,,1562,4,unigram; bigram; trigram
http://www.jstor.org/stable/2869505,"""Prenzie"": Measure for Measure, III.i",Shakespeare Quarterly,1976,,article,jstor,1976-07-01,3,27,http://www.jstor.org/stable/2869505,Anthony S. G. Edwards; Anthony W. Jenkins,Folger Shakespeare Library,eng,333,334,,629,2,unigram; bigram; trigram
http://www.jstor.org/stable/40210257,Review Article,Shakespeare Quarterly,2008,,article,jstor,2008-04-01,1,59,http://www.jstor.org/stable/40210257,Lisa S. Starks,Folger Shakespeare Library,eng,115,117,,1365,3,unigram; bigram; trigram
http://www.jstor.org/stable/4123521,Review Article,Shakespeare Quarterly,2006,,article,jstor,2006-10-01,3,57,http://www.jstor.org/stable/4123521,Tanya Pollard,Folger Shakespeare Library,eng,356,358,,1247,3,unigram; bigram; trigram
http://www.jstor.org/stable/2871025,Review Article,Shakespeare Quarterly,1997,,article,jstor,1997-10-01,3,48,http://www.jstor.org/stable/2871025,Jeanne Addison Roberts,Folger Shakespeare Library,eng,344,345,,728,2,unigram; bigram; trigram
http://www.jstor.org/stable/24778595,Review Article,Shakespeare Quarterly,2014,,article,jstor,2014-10-01,3,65,http://www.jstor.org/stable/24778595,Dan Venning,Folger Shakespeare Library,eng,362,364,,1318,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866125,Review Article,Shakespeare Quarterly,1956,,article,jstor,1956-01-01,1,7,http://www.jstor.org/stable/2866125,Charles Tyler Prouty,Folger Shakespeare Library,eng,110,111,,515,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869470,Shakespearean Counterpoint: Stage Technique and the Interaction between Play and Audience,Shakespeare Quarterly,1979,,article,jstor,1979-07-01,3,30,http://www.jstor.org/stable/2869470,Jean Howard,Folger Shakespeare Library,eng,343,357,,8214,15,unigram; bigram; trigram
http://www.jstor.org/stable/23025627,At Sea about Hamlet at Sea: A Detective Story,Shakespeare Quarterly,2011,,article,jstor,2011-07-01,2,62,http://www.jstor.org/stable/23025627,Bernice W. Kliman,Folger Shakespeare Library,eng,180,204,,12534,25,unigram; bigram; trigram
http://www.jstor.org/stable/24778489,Front Matter,Shakespeare Quarterly,2013,,article,jstor,2013-12-01,4,64,http://www.jstor.org/stable/24778489,,Folger Shakespeare Library,eng,,,,644,4,unigram; bigram; trigram
http://www.jstor.org/stable/2869855,Front Matter,Shakespeare Quarterly,1983,,article,jstor,1983-12-01,4,34,http://www.jstor.org/stable/2869855,,Folger Shakespeare Library,eng,385,388,,2474,6,unigram; bigram; trigram
http://www.jstor.org/stable/2869325,A Year of Shakespeare In Kiwiland,Shakespeare Quarterly,1979,,article,jstor,1979-04-01,2,30,http://www.jstor.org/stable/2869325,Robert H. Leek,Folger Shakespeare Library,eng,272,277,,4277,6,unigram; bigram; trigram
http://www.jstor.org/stable/4123492,Front Matter,Shakespeare Quarterly,2006,,article,jstor,2006-12-01,4,57,http://www.jstor.org/stable/4123492,,Folger Shakespeare Library,eng,,,,747,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870012,Shakespeare at the Abbey,Shakespeare Quarterly,1981,,article,jstor,1981-07-01,2,32,http://www.jstor.org/stable/2870012,Christopher Murray,Folger Shakespeare Library,eng,173,176,,2166,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870116,Review Article,Shakespeare Quarterly,1986,,article,jstor,1986-10-01,3,37,http://www.jstor.org/stable/2870116,Michel Grivelet,Folger Shakespeare Library,eng,406,407,,902,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867824,Notes and Comments,Shakespeare Quarterly,1963,,article,jstor,1963-07-01,3,14,http://www.jstor.org/stable/2867824,,Folger Shakespeare Library,eng,284,284,,318,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867817,Review Article,Shakespeare Quarterly,1963,,article,jstor,1963-07-01,3,14,http://www.jstor.org/stable/2867817,W. Gordon Zeeveld,Folger Shakespeare Library,eng,271,274,,1663,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870976,Back Matter,Shakespeare Quarterly,1994,,article,jstor,1994-12-01,4,45,http://www.jstor.org/stable/2870976,,Folger Shakespeare Library,eng,494,495,,4472,12,unigram; bigram; trigram
http://www.jstor.org/stable/2867212,Review Article,Shakespeare Quarterly,1960,,article,jstor,1960-04-01,2,11,http://www.jstor.org/stable/2867212,Milton Crane,Folger Shakespeare Library,eng,215,217,,1052,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869186,A Gold Mine for Theatre Historians,Shakespeare Quarterly,1978,,article,jstor,1978-01-01,1,29,http://www.jstor.org/stable/2869186,Harry William Pedicord,Folger Shakespeare Library,eng,112,114,,1062,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866878,The Meaning of the Cloud in Hamlet,Shakespeare Quarterly,1959,,article,jstor,1959-07-01,3,10,http://www.jstor.org/stable/2866878,David R. Cheney,Folger Shakespeare Library,eng,446,447,,637,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870253,"""O thou Blacke Weede""",Shakespeare Quarterly,1981,,article,jstor,1981-10-01,3,32,http://www.jstor.org/stable/2870253,Giorgio Melchiori,Folger Shakespeare Library,eng,355,357,,1795,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868075,Review Article,Shakespeare Quarterly,1967,,article,jstor,1967-01-01,1,18,http://www.jstor.org/stable/2868075,Dennis Biggins,Folger Shakespeare Library,eng,86,87,,540,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869123,Shakespeare in the San Francisco Bay Area,Shakespeare Quarterly,1978,,article,jstor,1978-04-01,2,29,http://www.jstor.org/stable/2869123,Stephen Booth,Folger Shakespeare Library,eng,267,278,,9784,12,unigram; bigram; trigram
http://www.jstor.org/stable/2867366,Review Article,Shakespeare Quarterly,1958,,article,jstor,1958-07-01,3,9,http://www.jstor.org/stable/2867366,Giles E. Dawson,Folger Shakespeare Library,eng,418,418,,67,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866421,Delayed Exposition in Shakespeare,Shakespeare Quarterly,1950,,article,jstor,1950-07-01,3,1,http://www.jstor.org/stable/2866421,Alwin Thaler,Folger Shakespeare Library,eng,140,145,,2790,6,unigram; bigram; trigram
http://www.jstor.org/stable/2866660,[Illustration]: Vpon the Lines and Life of the Famous Scenicke Poet,Shakespeare Quarterly,1951,,article,jstor,1951-07-01,3,2,http://www.jstor.org/stable/2866660,,Folger Shakespeare Library,eng,254,254,,145,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866697,The Shakespeare Society of Philadelphia,Shakespeare Quarterly,1952,,article,jstor,1952-10-01,4,3,http://www.jstor.org/stable/2866697,Henry L. Savage,Folger Shakespeare Library,eng,341,352,,7028,16,unigram; bigram; trigram
http://www.jstor.org/stable/40468401,Front Matter,Shakespeare Quarterly,2009,,article,jstor,2009-07-01,2,60,http://www.jstor.org/stable/40468401,,Folger Shakespeare Library,eng,,,,895,5,unigram; bigram; trigram
http://www.jstor.org/stable/2868240,[Illustration]: Ticket to a performance of Catherine and Petruchio,Shakespeare Quarterly,1966,,article,jstor,1966-04-01,2,17,http://www.jstor.org/stable/2868240,,Folger Shakespeare Library,eng,156,156,,34,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870702,Back Matter,Shakespeare Quarterly,1986,,article,jstor,1986-12-01,4,37,http://www.jstor.org/stable/2870702,,Folger Shakespeare Library,eng,547,548,,1532,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866158,The Merchant of Venice at the University of Kansas City,Shakespeare Quarterly,1950,,article,jstor,1950-10-01,4,1,http://www.jstor.org/stable/2866158,John Egger Barnett,Folger Shakespeare Library,eng,269,271,,1340,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870236,"Shakespeare in Washington, D.C.",Shakespeare Quarterly,1983,,article,jstor,1983-04-01,1,34,http://www.jstor.org/stable/2870236,Gary Jay Williams,Folger Shakespeare Library,eng,112,114,,1811,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867184,Review Article,Shakespeare Quarterly,1958,,article,jstor,1958-01-01,,1,http://www.jstor.org/stable/2867184,Rupert Taylor,Folger Shakespeare Library,eng,70,72,,966,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867684,Review Article,Shakespeare Quarterly,1965,,article,jstor,1965-10-01,4,16,http://www.jstor.org/stable/2867684,J. G. M.,Folger Shakespeare Library,eng,362,363,,282,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870191,"Interruption in ""The Tempest""",Shakespeare Quarterly,1986,,article,jstor,1986-04-01,1,37,http://www.jstor.org/stable/2870191,A. Lynne Magnusson,Folger Shakespeare Library,eng,52,65,,7245,14,unigram; bigram; trigram
http://www.jstor.org/stable/2868529,Selected Reprints,Shakespeare Quarterly,1972,,article,jstor,1972-07-01,3,23,http://www.jstor.org/stable/2868529,Bruce Nesbitt,Folger Shakespeare Library,eng,356,360,,1883,5,unigram; bigram; trigram
http://www.jstor.org/stable/2869184,Dante and Shakespeare,Shakespeare Quarterly,1978,,article,jstor,1978-01-01,1,29,http://www.jstor.org/stable/2869184,Ronald Berman,Folger Shakespeare Library,eng,109,110,,876,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870083,Imaginative Sources For Shakespeare's Puck,Shakespeare Quarterly,1985,,article,jstor,1985-04-01,1,36,http://www.jstor.org/stable/2870083,Winifried Schleiner,Folger Shakespeare Library,eng,65,68,,2320,4,unigram; bigram; trigram
http://www.jstor.org/stable/24778576,Review Article,Shakespeare Quarterly,2014,,article,jstor,2014-12-01,4,65,http://www.jstor.org/stable/24778576,Michael D. Bristol,Folger Shakespeare Library,eng,491,496,,2579,6,unigram; bigram; trigram
http://www.jstor.org/stable/2870955,Why William and Judith Both Need Their Own Rooms,Shakespeare Quarterly,1996,,article,jstor,1996-12-01,4,47,http://www.jstor.org/stable/2870955,Nancy Gutierrez,Folger Shakespeare Library,eng,424,432,,4686,9,unigram; bigram; trigram
http://www.jstor.org/stable/2869717,Shakespeare In Wisconsin,Shakespeare Quarterly,1985,,article,jstor,1985-10-01,3,36,http://www.jstor.org/stable/2869717,Robert Kimbrough,Folger Shakespeare Library,eng,349,353,,3191,5,unigram; bigram; trigram
http://www.jstor.org/stable/2867629,Shakespeare's Miracle Play,Shakespeare Quarterly,1967,,article,jstor,1967-10-01,4,18,http://www.jstor.org/stable/2867629,Howard Felperin,Folger Shakespeare Library,eng,363,374,,6351,12,unigram; bigram; trigram
http://www.jstor.org/stable/2868141,Review Article,Shakespeare Quarterly,1963,,article,jstor,1963-01-01,1,14,http://www.jstor.org/stable/2868141,G. Blakemore Evans,Folger Shakespeare Library,eng,70,73,,2083,4,unigram; bigram; trigram
http://www.jstor.org/stable/3844326,Review Article,Shakespeare Quarterly,2004,,article,jstor,2004-04-01,1,55,http://www.jstor.org/stable/3844326,Cary M. Mazer,Folger Shakespeare Library,eng,77,80,,2169,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866378,Review Article,Shakespeare Quarterly,1956,,article,jstor,1956-10-01,4,7,http://www.jstor.org/stable/2866378,Allan Stevenson,Folger Shakespeare Library,eng,440,441,,695,2,unigram; bigram; trigram
http://www.jstor.org/stable/40985643,Back Matter,Shakespeare Quarterly,2010,,article,jstor,2010-12-01,4,61,http://www.jstor.org/stable/40985643,,Folger Shakespeare Library,eng,,,,3262,15,unigram; bigram; trigram
http://www.jstor.org/stable/2870884,Virgil's Camilla and the Death of Hector,Shakespeare Quarterly,1992,,article,jstor,1992-07-01,2,43,http://www.jstor.org/stable/2870884,Michael Cameron Andrews,Folger Shakespeare Library,eng,219,221,,1125,3,unigram; bigram; trigram
